Datum,Marktwert
2015-09-23,848380000
2015-09-24,838400000
2015-09-25,856310000
2015-09-26,857750000
2015-09-27,854870000
2015-09-28,869920000
2015-09-29,872880000
2015-09-30,872440000
2015-10-01,882100000
2015-10-02,859390000
2015-10-03,873690000
2015-10-04,874720000
2015-10-05,869130000
2015-10-06,887910000
2015-10-07,884410000
2015-10-08,896740000
2015-10-09,890310000
2015-10-10,895450000
2015-10-11,876680000
2015-10-12,878320000
2015-10-13,860850000
2015-10-14,863550000
2015-10-15,841830000
2015-10-16,836260000
2015-10-17,845950000
2015-10-18,834860000
2015-10-19,841310000
2015-10-20,836640000
2015-10-21,842080000
2015-10-22,825200000
2015-10-23,821390000
2015-10-24,833610000
2015-10-25,821690000
2015-10-26,829440000
2015-10-27,828050000
2015-10-28,836940000
2015-10-29,825470000
2015-10-30,831850000
2015-10-31,822250000
2015-11-01,827630000
2015-11-02,822320000
2015-11-03,823590000
2015-11-04,813010000
2015-11-05,814010000
2015-11-06,791260000
2015-11-07,803310000
2015-11-08,796820000
2015-11-09,805880000
2015-11-10,803820000
2015-11-11,809140000
2015-11-12,797780000
2015-11-13,797590000
2015-11-14,799140000
2015-11-15,773080000
2015-11-16,764760000
2015-11-17,768980000
2015-11-18,745600000
2015-11-19,753940000
2015-11-20,729630000
2015-11-21,741820000
2015-11-22,733490000
2015-11-23,739420000
2015-11-24,732370000
2015-11-25,737700000
2015-11-26,719920000
2015-11-27,715020000
2015-11-28,737820000
2015-11-29,740890000
2015-11-30,748210000
2015-12-01,750000000
2015-12-02,746590000
2015-12-03,764990000
2015-12-04,766490000
2015-12-05,773380000
2015-12-06,776650000
2015-12-07,776740000
2015-12-08,770390000
2015-12-09,791770000
2015-12-10,794830000
2015-12-11,790620000
2015-12-12,806870000
2015-12-13,810870000
2015-12-14,816490000
2015-12-15,821560000
2015-12-16,815530000
2015-12-17,835680000
2015-12-18,838900000
2015-12-19,842780000
2015-12-20,840430000
2015-12-21,858430000
2015-12-22,869120000
2015-12-23,871800000
2015-12-24,866960000
2015-12-25,884430000
2015-12-26,886790000
2015-12-27,881360000
2015-12-28,894030000
2015-12-29,894200000
2015-12-30,893560000
2015-12-31,885620000
2016-01-01,898330000
2016-01-02,896920000
2016-01-03,906510000
2016-01-04,909140000
2016-01-05,906120000
2016-01-06,924390000
2016-01-07,930350000
2016-01-08,922230000
2016-01-09,945420000
2016-01-10,948030000
2016-01-11,944050000
2016-01-12,949530000
2016-01-13,942990000
2016-01-14,953800000
2016-01-15,944430000
2016-01-16,956050000
2016-01-17,949650000
2016-01-18,952750000
2016-01-19,944820000
2016-01-20,951450000
2016-01-21,945450000
2016-01-22,957830000
2016-01-23,957960000
2016-01-24,954360000
2016-01-25,974980000
2016-01-26,979050000
2016-01-27,975440000
2016-01-28,963480000
2016-01-29,977870000
2016-01-30,979520000
2016-01-31,978760000
2016-02-01,995810000
2016-02-02,1011800000
2016-02-03,1015650000
2016-02-04,1006770000
2016-02-05,1020220000
2016-02-06,1029050000
2016-02-07,1025680000
2016-02-08,1043120000
2016-02-09,1047000000
2016-02-10,1044440000
2016-02-11,1057590000
2016-02-12,1049650000
2016-02-13,1064800000
2016-02-14,1054430000
2016-02-15,1069680000
2016-02-16,1051650000
2016-02-17,1055620000
2016-02-18,1028370000
2016-02-19,1031740000
2016-02-20,1019060000
2016-02-21,1019950000
2016-02-22,1033820000
2016-02-23,1024640000
2016-02-24,1035110000
2016-02-25,1019690000
2016-02-26,1020170000
2016-02-27,1008150000
2016-02-28,1013960000
2016-02-29,1000760000
2016-03-01,1011610000
2016-03-02,1008770000
2016-03-03,1022900000
2016-03-04,1022220000
2016-03-05,1036450000
2016-03-06,1037240000
2016-03-07,1029910000
2016-03-08,1048540000
2016-03-09,1043670000
2016-03-10,1054450000
2016-03-11,1033650000
2016-03-12,1040380000
2016-03-13,1028010000
2016-03-14,1035820000
2016-03-15,1025780000
2016-03-16,1034650000
2016-03-17,1011530000
2016-03-18,1008960000
2016-03-19,1015860000
2016-03-20,999380000
2016-03-21,1009260000
2016-03-22,1004920000
2016-03-23,1007270000
2016-03-24,992100000
2016-03-25,993120000
2016-03-26,966410000
2016-03-27,957880000
2016-03-28,950930000
2016-03-29,959520000
2016-03-30,929230000
2016-03-31,945270000
2016-04-01,934000000
2016-04-02,950610000
2016-04-03,944780000
2016-04-04,958380000
2016-04-05,958950000
2016-04-06,973140000
2016-04-07,970960000
2016-04-08,978000000
2016-04-09,971100000
2016-04-10,976940000
2016-04-11,974270000
2016-04-12,991100000
2016-04-13,990090000
2016-04-14,1002380000
2016-04-15,990390000
2016-04-16,1001040000
2016-04-17,993830000
2016-04-18,1008230000
2016-04-19,1009690000
2016-04-20,1007910000
2016-04-21,1025330000
2016-04-22,1020480000
2016-04-23,1026480000
2016-04-24,1021160000
2016-04-25,1037050000
2016-04-26,1039090000
2016-04-27,1032380000
2016-04-28,1055940000
2016-04-29,1053700000
2016-04-30,1055460000
2016-05-01,1047810000
2016-05-02,1065240000
2016-05-03,1060130000
2016-05-04,1084920000
2016-05-05,1087090000
2016-05-06,1074130000
2016-05-07,1092640000
2016-05-08,1110710000
2016-05-09,1130300000
2016-05-10,1142670000
2016-05-11,1153430000
2016-05-12,1149660000
2016-05-13,1223480000
2016-05-14,1300420000
2016-05-15,1084580000
2016-05-16,1014820000
2016-05-17,970960000
2016-05-18,954080000
2016-05-19,950440000
2016-05-20,940880000
2016-05-21,942100000
2016-05-22,939290000
2016-05-23,942740000
2016-05-24,890560000
2016-05-25,971370000
2016-05-26,1044430000
2016-05-27,1081840000
2016-05-28,1105670000
2016-05-29,1100810000
2016-05-30,1155910000
2016-05-31,1143990000
2016-06-01,1200430000
2016-06-02,1179780000
2016-06-03,1201770000
2016-06-04,1195680000
2016-06-05,1231420000
2016-06-06,1196020000
2016-06-07,1244390000
2016-06-08,1225320000
2016-06-09,1238510000
2016-06-10,1215290000
2016-06-11,1245540000
2016-06-12,1204350000
2016-06-13,1230990000
2016-06-14,1192150000
2016-06-15,1201010000
2016-06-16,1183350000
2016-06-17,1204490000
2016-06-18,1161310000
2016-06-19,1189940000
2016-06-20,1156990000
2016-06-21,1171300000
2016-06-22,1143160000
