Datum,Marktwert
2008-11-04,826225000
2008-11-05,826089500
2008-11-06,828247000
2008-11-07,835218875
2008-11-08,821405000
2008-11-09,824712000
2008-11-10,817525000
2008-11-11,820976500
2008-11-12,823298500
2008-11-13,823771500
2008-11-14,825289000
2008-11-15,818295000
2008-11-16,819564500
2008-11-17,809096500
2008-11-18,808878500
2008-11-19,811041500
2008-11-20,812230500
2008-11-21,809537000
2008-11-22,803727000
2008-11-23,784866000
2008-11-24,792046000
2008-11-25,789842000
2008-11-26,788112000
2008-11-27,791583000
2008-11-28,796611500
2008-11-29,785642500
2008-11-30,796407500
2008-12-01,786873500
2008-12-02,785430500
2008-12-03,784037500
2008-12-04,789780000
2008-12-05,789972500
2008-12-06,780844000
2008-12-07,787284500
2008-12-08,776214000
2008-12-09,780546000
2008-12-10,785802500
2008-12-11,787080000
2008-12-12,785764000
2008-12-13,777679500
2008-12-14,773907000
2008-12-15,772529500
2008-12-16,776114500
2008-12-17,774932500
2008-12-18,775577000
2008-12-19,777777000
2008-12-20,780101500
2008-12-21,774596000
2008-12-22,776594500
2008-12-23,774935000
2008-12-24,768016500
2008-12-25,774596000
2008-12-26,767936000
2008-12-27,764680000
2008-12-28,763946000
2008-12-29,764261500
2008-12-30,758799000
2008-12-31,761559000
2009-01-01,761992000
2009-01-02,756767500
2009-01-03,756743500
2009-01-04,761551000
2009-01-05,757968500
2009-01-06,771179000
2009-01-07,765512500
2009-01-08,769033500
2009-01-09,766088000
2009-01-10,772910000
2009-01-11,768192500
2009-01-12,773310500
2009-01-13,764466000
2009-01-14,773471000
2009-01-15,761790500
2009-01-16,767208000
2009-01-17,766163000
2009-01-18,770170000
2009-01-19,766826500
2009-01-20,765704500
2009-01-21,762935000
2009-01-22,763409000
2009-01-23,759618500
2009-01-24,765395500
2009-01-25,762929500
2009-01-26,761270500
2009-01-27,761249500
2009-01-28,761152000
2009-01-29,766124500
2009-01-30,771164500
2009-01-31,769423000
2009-02-01,775711500
2009-02-02,769640000
2009-02-03,770788000
2009-02-04,773019000
2009-02-05,781568000
2009-02-06,790094500
2009-02-07,785308500
2009-02-08,789532000
2009-02-09,791125500
2009-02-10,791179000
2009-02-11,797176500
2009-02-12,808405775
2009-02-13,813170866
2009-02-14,809074500
2009-02-15,819417000
2009-02-16,814825500
2009-02-17,815273500
2009-02-18,813128500
2009-02-19,824568000
2009-02-20,822971500
2009-02-21,810374500
2009-02-22,804424000
2009-02-23,801539000
2009-02-24,800844000
2009-02-25,801269000
2009-02-26,804112500
2009-02-27,799250000
2009-02-28,791411500
2009-03-01,792804000
2009-03-02,784256500
2009-03-03,786720500
2009-03-04,792746500
2009-03-05,788686000
2009-03-06,794295500
2009-03-07,792650500
2009-03-08,783910500
2009-03-09,791905000
2009-03-10,788206000
2009-03-11,790297500
2009-03-12,799591625
2009-03-13,802839000
2009-03-14,795443500
2009-03-15,792205500
2009-03-16,782395000
2009-03-17,793539500
2009-03-18,795739700
2009-03-19,808468500
2009-03-20,816214000
2009-03-21,810572000
2009-03-22,808611500
2009-03-23,811321500
2009-03-24,804387000
2009-03-25,811835000
2009-03-26,815354000
2009-03-27,808928500
2009-03-28,807782500
2009-03-29,810330500
2009-03-30,805161500
2009-03-31,808350000
2009-04-01,806170000
2009-04-02,795416500
2009-04-03,794569500
2009-04-04,788549500
2009-04-05,786130500
2009-04-06,788645500
2009-04-07,783225000
2009-04-08,787150000
2009-04-09,782266500
2009-04-10,786591500
2009-04-11,778057500
2009-04-12,778986000
2009-04-13,780808000
2009-04-14,784940000
2009-04-15,790722500
2009-04-16,792482500
2009-04-17,800704350
2009-04-18,796819000
2009-04-19,798124200
2009-04-20,801320500
2009-04-21,797874000
2009-04-22,808337500
2009-04-23,808102500
2009-04-24,812110000
2009-04-25,801656500
2009-04-26,810858500
2009-04-27,814857000
2009-04-28,812230500
2009-04-29,820085500
2009-04-30,818718000
2009-05-01,823376325
2009-05-02,802170000
2009-05-03,806282500
2009-05-04,794324500
2009-05-05,802816425
2009-05-06,813240500
2009-05-07,819368500
2009-05-08,819383500
2009-05-09,816408775
2009-05-10,821376500
2009-05-11,828348500
2009-05-12,839931000
2009-05-13,838750700
2009-05-14,853968105
2009-05-15,857083500
2009-05-16,873722875
2009-05-17,868576150
2009-05-18,871426500
2009-05-19,871311375
2009-05-20,873130250
2009-05-21,874103075
2009-05-22,885246926
2009-05-23,904683850
2009-05-24,864192500
2009-05-25,749783500
2009-05-26,723206000
2009-05-27,687279000
2009-05-28,670121500
2009-05-29,658956500
2009-05-30,635308500
2009-05-31,631541000
2009-06-01,606547500
2009-06-02,727578000
2009-06-03,701411000
2009-06-04,691781500
2009-06-05,686797000
2009-06-06,692423500
2009-06-07,678972500
2009-06-08,684241000
2009-06-09,680815275
2009-06-10,692727500
2009-06-11,699663500
2009-06-12,714628450
2009-06-13,728703000
2009-06-14,732720000
2009-06-15,741366875
2009-06-16,747529000
