Datum;Marktwert;Spieler;Abgerufen_am
29.04.2025;9870000;F. Nmecha;19.06.2025
30.04.2025;10100000;F. Nmecha;19.06.2025
01.05.2025;10310000;F. Nmecha;19.06.2025
02.05.2025;10390000;F. Nmecha;19.06.2025
03.05.2025;10760000;F. Nmecha;19.06.2025
04.05.2025;10760000;F. Nmecha;19.06.2025
05.05.2025;11140000;F. Nmecha;19.06.2025
06.05.2025;11200000;F. Nmecha;19.06.2025
07.05.2025;12030000;F. Nmecha;19.06.2025
08.05.2025;11730000;F. Nmecha;19.06.2025
09.05.2025;12630000;F. Nmecha;19.06.2025
10.05.2025;12850000;F. Nmecha;19.06.2025
11.05.2025;12690000;F. Nmecha;19.06.2025
12.05.2025;12660000;F. Nmecha;19.06.2025
13.05.2025;12970000;F. Nmecha;19.06.2025
14.05.2025;13550000;F. Nmecha;19.06.2025
15.05.2025;13310000;F. Nmecha;19.06.2025
16.05.2025;12970000;F. Nmecha;19.06.2025
17.05.2025;14640000;F. Nmecha;19.06.2025
18.05.2025;13720000;F. Nmecha;19.06.2025
19.05.2025;12110000;F. Nmecha;19.06.2025
20.05.2025;11740000;F. Nmecha;19.06.2025
21.05.2025;10930000;F. Nmecha;19.06.2025
22.05.2025;9920000;F. Nmecha;19.06.2025
23.05.2025;9480000;F. Nmecha;19.06.2025
24.05.2025;9440000;F. Nmecha;19.06.2025
25.05.2025;9120000;F. Nmecha;19.06.2025
26.05.2025;9390000;F. Nmecha;19.06.2025
27.05.2025;8420000;F. Nmecha;19.06.2025
28.05.2025;8640000;F. Nmecha;19.06.2025
29.05.2025;8750000;F. Nmecha;19.06.2025
30.05.2025;8410000;F. Nmecha;19.06.2025
31.05.2025;8210000;F. Nmecha;19.06.2025
01.06.2025;8700000;F. Nmecha;19.06.2025
02.06.2025;8280000;F. Nmecha;19.06.2025
03.06.2025;8690000;F. Nmecha;19.06.2025
04.06.2025;8400000;F. Nmecha;19.06.2025
05.06.2025;8600000;F. Nmecha;19.06.2025
06.06.2025;8790000;F. Nmecha;19.06.2025
07.06.2025;8850000;F. Nmecha;19.06.2025
08.06.2025;8600000;F. Nmecha;19.06.2025
09.06.2025;9190000;F. Nmecha;19.06.2025
10.06.2025;8780000;F. Nmecha;19.06.2025
11.06.2025;9360000;F. Nmecha;19.06.2025
12.06.2025;8830000;F. Nmecha;19.06.2025
13.06.2025;8690000;F. Nmecha;19.06.2025
14.06.2025;8290000;F. Nmecha;19.06.2025
15.06.2025;8290000;F. Nmecha;19.06.2025
16.06.2025;7650000;F. Nmecha;19.06.2025
17.06.2025;7900000;F. Nmecha;19.06.2025
18.06.2025;7520000;F. Nmecha;19.06.2025
19.06.2025;7450000;F. Nmecha;19.06.2025
